Property_Key,Property_ID,Latitude,Longitude,Accommodates,Availability_365,Has_availability,Reviews_per_month,Calculated_host_listings_count,Property_type,Instant_bookable,Room_type,Bedrooms,Beds,Bathrooms,Bathrooms_type,Neighbourhood_cleansed,Number_of_reviews,Number_of_reviews_l30d,Review_scores_rating,Review_scores_accuracy,Review_scores_checkin,Review_scores_cleanliness,Review_scores_communication,Review_scores_location,Review_scores_value,Amenity_Count,avgprice
17123,18372768,52.32903,4.85651,4,0,1,0.39,1,Entire apartment,0,Entire home/apt,3,3,1,shared bath(s),Buitenveldert - Zuidas,16,0,97,10,10,9,10,9,10,34,195
17124,18420156,52.37284,4.94242,4,0,1,0.18,1,Entire apartment,0,Entire home/apt,3,5,2,shared bath(s),Oostelijk Havengebied - Indische Buurt,7,0,97,10,9,9,10,9,9,16,355.2677596
17125,18452684,52.35354,4.91782,2,0,1,0.27,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,11,0,98,10,10,9,10,10,10,6,125
17126,18497835,52.35188,4.88744,2,0,1,0.28,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,10,0,96,10,10,10,10,10,9,21,178.4630137
17127,18515604,52.39034,4.88321,1,212,1,1.79,2,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),Westerpark,75,0,98,10,10,10,10,10,9,12,29.13150685
17128,18557557,52.35324,4.89821,2,0,1,0.39,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,16,0,95,10,10,10,10,10,9,13,120
17129,18559804,52.36832,4.85302,4,0,1,0.2,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),De Baarsjes - Oud-West,8,0,100,10,10,10,10,9,9,35,209
17130,18589598,52.34945,4.89395,2,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,20,0,99,10,10,10,10,10,9,16,119
17131,18604324,52.35834,4.91704,2,0,1,0.53,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,22,0,98,10,10,10,10,10,9,20,130
17132,18606343,52.35457,4.92488,2,0,1,0.12,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,5,0,100,10,10,10,10,8,9,24,113.2054795
17133,18620522,52.35438,4.91154,2,0,1,0.24,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,10,0,80,9,8,7,8,8,7,19,120.0684932
17134,18672186,52.37357,4.82791,2,0,1,0.19,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Geuzenveld - Slotermeer,8,0,98,10,10,10,10,9,9,28,119
17135,18739987,52.35522,4.92315,4,0,1,0.2,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,8,0,93,10,10,9,10,9,9,17,120
17136,18744697,52.35788,4.85644,2,0,1,0.25,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,8,0,100,10,10,10,10,10,10,17,125
17137,18747367,52.36351,4.92663,4,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Oud-Oost,20,0,95,10,10,9,10,9,9,28,169
13486,23049463,52.34442,4.86016,4,0,1,0,1,Entire house,0,Entire home/apt,4,5,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,30,149
13487,23493489,52.3783,4.99527,4,0,1,0.07,1,Entire house,0,Entire home/apt,4,4,2.5,shared bath(s),Noord-Oost,2,0,100,10,10,10,10,10,9,23,250
13488,23601178,52.3751,4.96564,5,0,1,0.35,1,Entire house,1,Entire home/apt,3,4,1,shared bath(s),IJburg - Zeeburgereiland,11,0,100,10,10,10,10,9,9,45,200
13489,23724052,52.35382,4.89102,3,68,1,0.46,1,Entire house,0,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,14,0,96,9,10,8,10,10,9,12,195
13490,24714023,52.38804,4.84642,4,0,1,0.46,2,Entire house,0,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,13,0,97,10,10,9,10,9,9,37,268.4931507
13491,24914093,52.4175,4.89972,4,0,1,0.06,1,Entire house,0,Entire home/apt,4,3,1,shared bath(s),Noord-West,1,0,0,0,0,0,0,0,0,11,200
13492,24929803,52.36164,4.8522,2,0,1,0.35,1,Entire house,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,10,0,94,10,10,10,9,9,9,30,129
13493,653459,52.32246,4.86219,9,0,1,0.36,1,Entire house,0,Entire home/apt,4,5,2,shared bath(s),Buitenveldert - Zuidas,14,0,100,10,10,10,10,10,9,41,210.1748634
13494,949275,52.35275,4.81292,2,0,1,0.05,1,Entire house,0,Entire home/apt,1,1,1,shared bath(s),Osdorp,5,0,95,10,10,10,10,9,10,30,125
13495,1021144,52.2972,4.97576,4,78,1,0.23,1,Entire house,1,Entire home/apt,4,6,1.5,shared bath(s),Gaasperdam - Driemond,15,0,96,10,10,10,10,10,10,32,145
13496,1081307,52.39884,4.91861,4,0,1,0.7,1,Entire house,0,Entire home/apt,2,2,1.5,shared bath(s),Oud-Noord,64,0,95,10,10,10,10,9,9,23,90
13497,1355528,52.36586,4.87805,5,101,1,0.29,1,Entire house,0,Entire home/apt,2,3,2,shared bath(s),De Baarsjes - Oud-West,25,0,97,10,10,10,10,10,10,13,295
13498,1871426,52.3664,4.98537,4,0,1,1.13,1,Entire house,0,Entire home/apt,2,4,1,shared bath(s),IJburg - Zeeburgereiland,89,0,96,10,10,9,10,9,9,36,135.7534247
13499,2144304,52.35461,4.87548,6,0,1,0.3,1,Entire house,0,Entire home/apt,4,4,2,shared bath(s),Zuid,19,0,99,10,10,10,10,10,9,29,466
13500,2849298,52.36081,4.85665,2,179,1,0.12,1,Entire house,0,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,9,0,95,9,10,10,10,9,9,21,200
13501,3179826,52.38678,4.95462,4,0,1,0.23,1,Entire house,0,Entire home/apt,3,5,1,shared bath(s),Noord-Oost,17,0,98,10,10,10,10,10,10,19,160
13502,3428858,52.39805,4.91598,4,0,1,0.1,1,Entire house,0,Entire home/apt,2,2,1,shared bath(s),Oud-Noord,6,0,97,10,10,10,10,9,9,13,175
13503,4134188,52.36202,4.86638,4,282,1,0.15,1,Entire house,0,Entire home/apt,3,4,2,shared bath(s),De Baarsjes - Oud-West,11,0,98,10,10,10,10,10,9,8,250
13504,4349963,52.39194,4.9341,4,0,1,0.19,1,Entire house,0,Entire home/apt,3,5,1,shared bath(s),Oud-Noord,13,0,97,10,10,10,10,9,10,32,129
13505,5382857,52.35746,4.89953,3,0,1,0.02,1,Entire house,0,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,10,155
4582,7909816,52.36344,4.93552,2,0,1,0,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,0,0,0,0,0,0,0,0,0,13,85
4583,8004757,52.35176,4.89625,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,2,0,100,10,10,10,10,10,10,10,99.28493151
4584,8030478,52.3484,4.84858,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,2,0,90,9,8,8,9,7,8,9,75.80547945
4585,12672960,52.38538,4.88901,2,365,1,0.12,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,6,0,100,10,10,10,10,10,10,18,350
4586,12676223,52.38416,4.88565,4,87,1,0.12,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Centrum-West,6,0,97,10,10,10,10,10,9,10,225
4587,12693631,52.35158,4.88772,2,0,1,0.17,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,9,0,96,10,9,9,9,10,10,12,180.9315068
4588,12752446,52.35226,4.84761,2,0,1,0.27,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,14,0,89,10,8,10,9,10,9,21,181.9590164
4589,12770153,52.35217,4.88909,2,9,1,0.34,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,18,0,100,10,10,10,10,10,10,27,112.690411
4590,12782756,52.39098,4.87581,3,0,1,0.02,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Westerpark,1,0,100,10,10,10,10,10,10,6,120
4591,12786067,52.38303,4.88985,2,0,1,0.83,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,43,0,99,10,10,10,10,10,9,32,140
4592,12787303,52.35519,4.90407,4,0,1,0,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,14,200
4593,12804502,52.36872,4.86175,4,0,1,0.32,1,Entire apartment,1,Entire home/apt,2,1,1,shared bath(s),De Baarsjes - Oud-West,17,0,97,10,10,9,10,10,9,16,188
4594,12840606,52.37162,4.91774,2,89,1,0.37,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,20,0,94,9,10,10,9,10,9,15,125
4595,12859176,52.38341,4.88733,4,0,1,0.31,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Centrum-West,16,0,91,9,9,9,9,9,9,27,247.4109589
4596,12861075,52.37788,4.84941,2,0,1,0.43,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,19,0,97,10,10,10,9,9,9,13,80
4597,12879452,52.36317,4.91113,4,0,1,0.39,1,Entire apartment,0,Entire home/apt,2,3,1,shared bath(s),Centrum-Oost,20,0,87,9,9,9,9,10,8,24,300.8520548
4598,12880158,52.35419,4.93542,6,0,1,0,5,Entire apartment,0,Entire home/apt,3,6,1,shared bath(s),Watergraafsmeer,0,0,0,0,0,0,0,0,0,6,150.1068493
4599,12974828,52.36293,4.86781,4,0,1,0.06,1,Entire apartment,0,Entire home/apt,3,5,1,shared bath(s),De Baarsjes - Oud-West,3,0,93,10,10,10,8,10,9,8,225
4600,12976739,52.36791,4.88419,4,0,1,0.19,3,Entire apartment,0,Entire home/apt,2,2,2,shared bath(s),Centrum-West,10,0,96,10,10,10,10,10,9,10,260
4601,13043308,52.35893,4.8606,4,1,1,0.59,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,31,0,99,10,10,10,10,10,10,13,275
6209,44269819,52.39063,4.93707,2,138,1,0.61,1,Private room in bed and breakfast,1,Private room,1,1,1,private bath(s),Oud-Noord,1,0,100,10,10,10,10,10,10,22,99
6210,45616050,52.36276,4.87937,2,0,1,0,9,Room in hotel,1,Private room,1,2,1.5,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,12,50.01912568
6211,1797364,52.35896,4.81951,2,296,1,2.57,3,Private room in guest suite,1,Private room,1,1,1,private bath(s),Slotervaart,200,1,98,10,10,10,10,10,9,24,83.82465753
6212,10025641,52.34114,4.84553,2,133,1,0.31,13,Room in hotel,0,Private room,1,1,1,private bath(s),Zuid,17,0,88,9,9,9,10,8,8,15,93.09589041
6213,10044256,52.3432,4.84396,2,159,1,0.26,13,Room in hotel,0,Private room,1,0,1,private bath(s),Zuid,15,0,91,9,10,9,10,8,9,13,93.45205479
6214,15286319,52.35629,4.89397,2,274,1,6.08,1,Private room in guest suite,1,Private room,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,296,0,96,10,10,10,10,10,10,25,83.01369863
6215,21103093,52.40374,4.90125,4,258,1,2.6,3,Private room in guest suite,1,Private room,0,2,1,private bath(s),Noord-West,94,0,98,10,10,10,10,9,9,31,93.87123288
6216,21180046,52.36708,4.8843,2,19,1,4.25,2,Private room in guest suite,1,Private room,1,1,1,private bath(s),Centrum-West,154,4,95,10,10,10,10,10,9,25,50.95890411
6217,22529423,52.37506,4.88305,4,72,1,0.97,1,Private room in guest suite,1,Private room,2,2,2.5,shared bath(s),Centrum-West,30,0,100,10,10,10,10,10,10,37,365.3589041
6218,41912003,52.37054,4.88865,2,364,1,0,5,Room in hotel,1,Private room,1,1,1,private bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,10,381.0931507
6219,43989134,52.36902,4.86136,3,0,1,2.94,9,Room in hotel,1,Private room,1,3,1,private bath(s),De Baarsjes - Oud-West,10,1,98,10,10,9,10,10,10,11,109.420765
6220,45005828,52.35368,4.88317,3,331,1,0,3,Room in hotel,1,Private room,1,1,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,17,263.569863
6221,45005834,52.35186,4.88469,3,335,1,0.83,3,Room in hotel,1,Private room,1,1,1,shared bath(s),Zuid,1,0,100,8,10,10,10,10,10,7,224.2273973
6222,45346645,52.36628,4.89225,2,85,1,0,2,Room in hotel,0,Private room,0,0,1.5,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,27,58
6223,45615721,52.36248,4.87732,2,63,1,1,9,Room in hotel,1,Private room,1,2,1,private bath(s),De Baarsjes - Oud-West,1,1,100,10,10,10,10,10,10,9,55
6224,45630350,52.36195,4.87942,2,0,1,0,9,Room in hotel,1,Private room,1,2,1.5,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,12,55.49180328
6225,481664,52.39134,4.89067,2,312,1,5.31,2,Private room in guest suite,0,Private room,1,1,1.5,shared bath(s),Westerpark,438,2,94,10,10,9,10,9,9,35,85.14520548
6226,4488692,52.36227,4.88631,4,348,1,4.19,1,Private room in guest suite,1,Private room,1,1,1,private bath(s),Centrum-Oost,302,1,98,10,10,10,10,10,9,36,200.0849315
6227,10044434,52.34153,4.84576,2,308,1,0.22,13,Room in hotel,0,Private room,1,1,1,private bath(s),Zuid,11,0,84,9,9,9,8,7,8,13,93.20547945
6228,10161074,52.34154,4.84415,2,0,1,0.12,13,Room in hotel,0,Private room,1,1,1,shared bath(s),Zuid,7,0,94,10,10,10,10,8,9,12,93.5890411
11520,17440153,52.37705,4.8721,2,0,1,0.24,1,Entire loft,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,8,0,100,10,10,10,10,10,10,30,228
11521,937635,52.36246,4.86411,5,39,1,0.76,1,Entire loft,0,Entire home/apt,3,4,1,shared bath(s),De Baarsjes - Oud-West,70,0,93,10,10,9,9,10,9,34,175
11522,2809026,52.35693,4.84934,5,0,1,0.4,1,Entire loft,0,Entire home/apt,4,4,1.5,shared bath(s),Zuid,31,0,99,10,10,10,10,10,10,38,230
11523,2960781,52.37259,4.8964,2,0,1,0.67,1,Entire loft,0,Entire home/apt,0,1,1,shared bath(s),Centrum-West,51,0,92,9,10,8,10,10,9,19,205.0737705
11524,13678453,52.35356,4.90134,2,0,1,0.23,1,Entire loft,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,12,0,98,10,10,9,10,10,10,13,120
11525,13973755,52.36799,4.90714,3,0,1,0.57,1,Entire loft,0,Entire home/apt,1,3,1,shared bath(s),Centrum-Oost,27,0,96,10,10,10,10,10,9,30,208.8739726
11526,30724493,52.36225,4.98269,2,264,1,0.74,2,Entire loft,1,Entire home/apt,1,1,1.5,shared bath(s),IJburg - Zeeburgereiland,16,0,100,10,10,10,10,10,10,42,211.7972603
11527,34268932,52.36523,4.93934,4,100,1,0.4,1,Entire loft,0,Entire home/apt,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,6,0,97,10,10,10,10,10,10,28,220
11528,37379891,52.37817,4.87297,4,0,1,0,1,Entire loft,1,Entire home/apt,2,2,2,shared bath(s),Westerpark,0,0,0,0,0,0,0,0,0,18,1000
11529,6611214,52.3562,4.88204,4,0,1,0.45,1,Entire townhouse,0,Entire home/apt,2,2,1.5,shared bath(s),Zuid,24,0,98,10,9,9,10,10,10,25,299
11530,7109857,52.36001,4.9762,4,0,1,0.18,1,Entire townhouse,0,Entire home/apt,2,2,2.5,shared bath(s),IJburg - Zeeburgereiland,7,0,97,10,9,9,10,10,9,39,158.5479452
11531,8535626,52.39657,4.90738,5,0,1,0.17,1,Entire townhouse,0,Entire home/apt,4,4,2.5,shared bath(s),Oud-Noord,10,0,94,10,10,8,10,9,9,32,180
11532,10036864,52.35486,4.99913,4,132,1,0.26,1,Entire townhouse,0,Entire home/apt,5,6,2.5,shared bath(s),IJburg - Zeeburgereiland,10,0,84,9,10,8,10,9,9,39,203.6986301
11533,10611436,52.36909,4.88653,4,148,1,1.32,2,Entire townhouse,0,Entire home/apt,2,3,2,shared bath(s),Centrum-West,76,0,94,9,9,9,9,10,9,28,184.0931507
11534,11509332,52.39262,4.93773,2,0,1,0,1,Entire townhouse,0,Entire home/apt,3,5,1,shared bath(s),Oud-Noord,0,0,0,0,0,0,0,0,0,30,99
11535,12143317,52.32445,4.86037,4,3,1,0.27,1,Entire townhouse,0,Entire home/apt,4,5,2,shared bath(s),Buitenveldert - Zuidas,14,0,95,10,9,10,10,10,9,31,291.9287671
11536,12283244,52.36575,4.8746,4,0,1,0.07,1,Entire townhouse,0,Entire home/apt,3,3,1,shared bath(s),De Baarsjes - Oud-West,4,0,90,9,10,8,9,10,9,17,190
11537,13598808,52.37135,4.87795,4,40,1,1,1,Entire townhouse,1,Entire home/apt,2,3,1.5,shared bath(s),Centrum-West,52,0,100,10,10,10,10,10,10,22,411.6739726
11538,13791697,52.36187,4.88456,2,0,1,0.06,1,Entire townhouse,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,3,0,100,10,10,10,10,10,10,12,100
11539,13934570,52.37088,4.86023,4,44,1,0.29,1,Entire townhouse,0,Entire home/apt,4,6,2.5,shared bath(s),De Baarsjes - Oud-West,15,0,97,10,10,9,10,9,9,12,237.0958904
1207,1397086,52.36725,4.83736,4,0,1,0.18,1,Entire apartment,0,Entire home/apt,2,1,1.5,shared bath(s),Slotervaart,16,0,94,10,10,9,10,9,9,20,150
1208,1400691,52.38169,4.87466,4,0,1,0.35,1,Entire apartment,0,Entire home/apt,3,3,1.5,shared bath(s),Westerpark,31,0,98,10,10,10,10,9,9,19,199
1209,1406133,52.36459,4.87613,2,0,1,1.05,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,91,0,98,10,10,10,10,10,9,15,138
1210,1426799,52.36937,4.92675,4,0,1,0.94,9,Entire apartment,0,Entire home/apt,0,2,1,shared bath(s),Centrum-Oost,82,0,90,9,9,9,10,9,9,8,106.4383562
1211,1460845,52.35121,4.91758,4,285,1,0.09,1,Entire apartment,0,Entire home/apt,2,4,1.5,shared bath(s),Oud-Oost,8,0,95,10,10,9,10,10,9,24,250
1212,1524993,52.37482,4.8808,2,351,1,0.85,2,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,73,0,96,10,10,10,10,10,9,28,149.7945205
1213,1556165,52.38502,4.914,4,0,1,0.1,1,Entire apartment,0,Entire home/apt,3,4,1,shared bath(s),Oud-Noord,8,0,100,9,10,10,10,10,10,5,160
1214,1559969,52.36378,4.93468,2,0,1,0.31,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,22,0,95,9,10,10,10,10,9,24,191.5068493
1215,1704905,52.38173,4.87232,2,1,1,3.26,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Westerpark,279,0,93,9,10,9,10,9,9,32,122.8688525
1216,1723463,52.35501,4.93738,4,282,1,0.26,1,Entire apartment,0,Entire home/apt,3,4,1.5,shared bath(s),Watergraafsmeer,22,0,98,10,10,10,10,9,9,12,200
1217,1796517,52.35377,4.90357,2,0,1,0.23,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,15,0,97,10,10,9,10,10,9,22,125
1218,1913383,52.36674,4.89421,2,1,1,0.19,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,15,0,95,10,10,10,10,10,9,22,220
1219,1955126,52.36169,4.91116,2,364,1,0.2,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,15,0,99,10,10,9,10,9,10,15,130
1220,1958482,52.36029,4.89861,2,0,1,0.17,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,11,0,96,10,10,9,10,10,10,17,125.7534247
1221,1766570,52.3643,4.88867,4,365,1,0.15,9,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Centrum-Oost,2,0,90,9,10,9,9,10,9,31,264
1222,1864232,52.36214,4.86872,2,32,1,0.67,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),De Baarsjes - Oud-West,8,0,98,10,10,10,10,10,9,33,200
1223,1874209,52.35683,4.90591,2,0,1,0.3,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Oud-Oost,23,0,95,10,10,9,10,10,9,25,120
1224,1917275,52.36542,4.87808,4,83,1,0.26,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,13,0,98,10,10,9,10,10,10,35,175
1225,1948254,52.38476,4.8708,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,2,0,100,10,10,10,10,9,10,15,125.109589
1226,2025900,52.38195,4.8678,2,0,1,0.57,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,33,0,95,10,10,10,10,9,9,30,91.5890411
9824,19818979,52.38583,4.91354,4,0,1,1.02,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),Oud-Noord,40,0,91,9,10,8,10,10,8,26,170
9825,19823007,52.36076,4.86036,2,0,1,0.84,1,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),De Baarsjes - Oud-West,33,0,98,10,10,9,10,10,9,24,110
9826,19833778,52.35509,4.89156,2,0,1,0.1,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,4,0,100,10,10,10,10,10,10,18,116
9827,19885291,52.35911,4.89646,5,0,1,0,1,Entire apartment,0,Entire home/apt,3,5,1.5,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,36,250.0108992
9828,19888143,52.36541,4.93918,4,0,1,0.31,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,12,0,98,10,10,10,10,8,10,29,140.0136986
9829,26383495,52.34661,4.90055,4,90,1,0.78,1,Entire apartment,0,Entire home/apt,3,5,1.5,shared bath(s),De Pijp - Rivierenbuurt,20,0,98,10,10,10,10,10,9,27,295
9830,26483624,52.35487,4.89163,2,0,1,0.63,1,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,16,0,96,10,10,10,10,10,10,27,120.0082192
9831,26510370,52.36832,4.83757,4,0,1,0.08,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Slotervaart,2,0,100,10,8,10,10,10,9,21,128.630137
9832,26599069,52.36285,4.88823,4,1,1,2.86,15,Entire apartment,1,Entire home/apt,2,2,2.5,shared bath(s),Centrum-Oost,78,0,93,10,9,10,9,10,9,26,740
9833,26600575,52.35765,4.90216,4,0,1,0.12,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),De Pijp - Rivierenbuurt,2,0,90,10,10,9,10,10,9,10,250
9834,26795932,52.33919,4.91927,2,0,1,0.08,52,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Watergraafsmeer,2,0,100,10,10,10,10,10,10,23,120
9835,26809282,52.36962,4.91475,2,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,13,0,90,10,9,8,9,10,10,24,150
9836,26910996,52.35105,5.00232,2,0,1,0.24,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),IJburg - Zeeburgereiland,5,0,92,10,10,7,10,9,9,29,105
9837,26945281,52.38071,4.88162,2,0,1,0.04,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,1,0,100,10,8,10,10,10,8,10,135
9838,27121337,52.35178,4.90248,2,0,1,0.04,2,Entire apartment,1,Entire home/apt,0,2,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,80,10,10,10,10,10,10,5,68.13150685
9839,27179364,52.36003,4.85087,3,0,1,0.19,81,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,5,0,96,10,8,10,10,10,10,20,178.8109589
9840,27298796,52.36931,4.9201,4,0,1,0.34,3,Entire apartment,1,Entire home/apt,2,3,1,shared bath(s),Centrum-Oost,9,0,98,10,10,10,10,9,9,19,229.3150685
9841,27301243,52.36054,4.8935,2,364,1,0.42,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,11,0,96,10,10,9,10,10,9,29,205.6986301
9842,27306522,52.35593,4.90869,2,85,1,0.42,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,10,0,92,10,10,8,10,9,9,19,100
9843,27308120,52.37332,4.85559,4,0,1,0.61,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,16,0,100,10,10,10,10,10,9,21,220
2692,7392028,52.35321,4.90229,2,0,1,0.32,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,20,0,99,10,10,10,10,10,10,23,135
2693,7449504,52.38347,4.84274,4,0,1,0.49,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Bos en Lommer,31,0,96,10,10,10,10,9,9,26,122.5753425
2694,7454516,52.36447,4.88601,4,0,1,0.35,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,21,0,98,10,10,10,10,10,10,29,151.5972603
2695,7468313,52.3483,4.86202,2,0,1,0.55,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,34,0,96,10,10,10,10,9,9,22,95
2696,7552165,52.3526,4.90485,4,0,1,0.95,1,Entire apartment,1,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,60,0,92,10,10,9,10,9,9,28,220
2697,7704893,52.36503,4.85394,2,1,1,0.94,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,51,0,90,10,9,9,9,9,9,13,86.64754098
2698,7720255,52.39021,4.87569,4,0,1,0.02,1,Entire apartment,0,Entire home/apt,3,1,1,shared bath(s),Westerpark,1,0,100,10,10,10,10,10,10,24,145
2699,7757866,52.35056,4.90785,3,0,1,1.06,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,3,0,93,9,10,9,10,10,9,27,79.17759563
2700,7788226,52.36967,4.93165,4,282,1,0,1,Entire apartment,0,Entire home/apt,3,3,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,18,176
2701,7861455,52.36811,4.86684,2,302,1,0.21,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,13,0,97,10,10,9,10,9,9,16,144.0821918
2702,7891490,52.36984,4.87154,4,285,1,0.12,1,Entire apartment,0,Entire home/apt,3,4,1,shared bath(s),De Baarsjes - Oud-West,7,0,100,10,10,10,10,10,10,31,289
2703,7898819,52.36143,4.9357,4,364,1,0.42,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,26,0,94,10,10,10,10,9,9,21,119.3972603
2704,7931423,52.37069,4.8662,3,0,1,0.27,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,17,0,98,10,10,10,10,10,9,16,132.8767123
